observation_date,Price,Open,High,Low,Change %,Change_Return,Oil_Price,Gold_Price,SharePrice_UK,SharePrice_Switzerland,GDP_UK,GDP_Switzerland,Interest_Rate_Switzerland,Interest_Rate_UK,CPI_UK,CPI_Switzerland,Volatility Index
3/11/2023,1.1124,1.1062,1.1141,1.1035,0.62,62,81.19,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,14.91
4/11/2023,1.1124,1.1062,1.1141,1.1035,0.62,62,81.19,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,14.91
5/11/2023,1.1124,1.1062,1.1141,1.1035,0.62,62,81.19,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,14.91
6/11/2023,1.1101,1.1122,1.1157,1.109,-0.21,-21,81.54,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,14.89
7/11/2023,1.1069,1.1103,1.1111,1.1055,-0.29,-29,77.96,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,14.81
8/11/2023,1.1043,1.1071,1.1079,1.1023,-0.23,-23,75.85,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,14.45
9/11/2023,1.1032,1.1046,1.1082,1.1031,-0.1,-10,76.34,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,15.29
10/11/2023,1.1033,1.1037,1.1062,1.1,0.01,1,76.34,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,14.17
11/11/2023,1.1033,1.1037,1.1062,1.1,0.01,1,76.34,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,14.17
12/11/2023,1.1033,1.1037,1.1062,1.1,0.01,1,76.34,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,14.17
13/11/2023,1.1068,1.1037,1.1089,1.1016,0.32,32,78.86,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,14.76
14/11/2023,1.111,1.1071,1.1128,1.1058,0.38,38,78.9,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,14.16
15/11/2023,1.1023,1.1113,1.1121,1.1018,-0.78,-78,77.15,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,14.18
16/11/2023,1.1023,1.1029,1.1046,1.0993,0,0,73.5,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,14.32
17/11/2023,1.1034,1.1033,1.1047,1.0988,0.1,10,76.47,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,13.8
18/11/2023,1.1034,1.1033,1.1047,1.0988,0.1,10,76.47,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,13.8
19/11/2023,1.1034,1.1033,1.1047,1.0988,0.1,10,76.47,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,13.8
20/11/2023,1.1064,1.1049,1.1072,1.1011,0.27,27,78.1,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,13.41
21/11/2023,1.1075,1.1069,1.1092,1.1054,0.1,10,78.35,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,13.35
22/11/2023,1.1039,1.108,1.1092,1.1027,-0.33,-33,76.8,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,12.85
23/11/2023,1.1082,1.104,1.1103,1.1031,0.39,39,76.8,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,12.8
24/11/2023,1.1121,1.1084,1.1132,1.1063,0.35,35,74.83,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,12.46
25/11/2023,1.1121,1.1084,1.1132,1.1063,0.35,35,74.83,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,12.46
26/11/2023,1.1121,1.1084,1.1132,1.1063,0.35,35,74.83,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,12.46
27/11/2023,1.1113,1.1124,1.1133,1.1097,-0.07,-7,74.46,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,12.69
28/11/2023,1.1144,1.1115,1.1156,1.1103,0.28,28,76.09,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,12.69
29/11/2023,1.1093,1.1151,1.116,1.1087,-0.46,-46,77.56,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,12.98
30/11/2023,1.1046,1.1097,1.1106,1.0994,-0.42,-42,75.66,75.4,112.8533,121.103,-0.3214415,0.308400864,0.822,4.2721,4.21,1.443621,12.92
1/12/2023,1.1045,1.105,1.1084,1.1014,-0.01,-1,73.7,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.63
2/12/2023,1.1045,1.105,1.1084,1.1014,-0.01,-1,73.7,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.63
3/12/2023,1.1045,1.105,1.1084,1.1014,-0.01,-1,73.7,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.63
4/12/2023,1.1019,1.104,1.1092,1.1005,-0.24,-24,72.73,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,13.08
5/12/2023,1.1015,1.1026,1.1062,1.101,-0.04,-4,71.95,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.85
6/12/2023,1.0984,1.1023,1.1039,1.0983,-0.28,-28,68.98,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.97
7/12/2023,1.1018,1.0986,1.1041,1.0979,0.31,31,69,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,13.06
8/12/2023,1.1035,1.1017,1.106,1.0977,0.15,15,70.87,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.35
9/12/2023,1.1035,1.1017,1.106,1.0977,0.15,15,70.87,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.35
10/12/2023,1.1035,1.1017,1.106,1.0977,0.15,15,70.87,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.35
11/12/2023,1.1025,1.1045,1.1092,1.1018,-0.09,-9,70.95,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.63
12/12/2023,1.0992,1.1029,1.1042,1.0976,-0.3,-30,68.27,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.07
13/12/2023,1.0997,1.0996,1.1019,1.0957,0.05,5,69.09,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.19
14/12/2023,1.1073,1.0999,1.108,1.0957,0.69,69,71.21,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.48
15/12/2023,1.103,1.1075,1.109,1.1,-0.39,-39,71.05,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.28
16/12/2023,1.103,1.1075,1.109,1.1,-0.39,-39,71.05,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.28
17/12/2023,1.103,1.1075,1.109,1.1,-0.39,-39,71.05,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.28
18/12/2023,1.0961,1.1033,1.1047,1.0962,-0.63,-63,72.16,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.56
19/12/2023,1.0958,1.0966,1.1018,1.0945,-0.03,-3,73.23,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.53
20/12/2023,1.0899,1.0962,1.097,1.0879,-0.54,-54,73.87,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,13.67
21/12/2023,1.0862,1.0905,1.0919,1.0834,-0.34,-34,73.59,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,13.65
22/12/2023,1.0865,1.0871,1.0899,1.0843,0.03,3,73.29,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,13.03
23/12/2023,1.0865,1.0871,1.0899,1.0843,0.03,3,73.29,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,13.03
24/12/2023,1.0865,1.0871,1.0899,1.0843,0.03,3,73.29,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,13.03
25/12/2023,1.0864,1.0875,1.09,1.0853,-0.01,-1,73.29,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,13.03
26/12/2023,1.086,1.0871,1.0893,1.0839,-0.04,-4,75.84,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.99
27/12/2023,1.0787,1.0866,1.0885,1.0761,-0.67,-67,74.31,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.43
28/12/2023,1.0749,1.0793,1.08,1.0635,-0.35,-35,72.02,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.47
29/12/2023,1.0711,1.0757,1.0768,1.0645,-0.35,-35,71.89,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.45
30/12/2023,1.0711,1.0757,1.0768,1.0645,-0.35,-35,71.89,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.45
31/12/2023,1.0711,1.0757,1.0768,1.0645,-0.35,-35,71.89,76.7,115.4689,125.1536,-0.3214415,0.308400864,0.656,3.8622,4.2,1.714849,12.45
1/1/2024,1.0703,1.0716,1.0729,1.0696,-0.07,-7,71.89,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,12.45
2/1/2024,1.0723,1.0707,1.0791,1.0687,0.19,19,70.62,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,13.2
3/1/2024,1.075,1.0724,1.0803,1.072,0.25,25,72.97,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,14.04
4/1/2024,1.0777,1.0754,1.0818,1.0746,0.25,25,72.38,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,14.13
5/1/2024,1.0806,1.0782,1.0823,1.0762,0.27,27,74,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,13.35
6/1/2024,1.0806,1.0782,1.0823,1.0762,0.27,27,74,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,13.35
7/1/2024,1.0806,1.0782,1.0823,1.0762,0.27,27,74,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,13.35
8/1/2024,1.0806,1.0813,1.0827,1.0783,0,0,71.06,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,13.08
9/1/2024,1.0828,1.081,1.0845,1.0793,0.2,20,72.43,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,12.76
10/1/2024,1.0838,1.0833,1.086,1.0812,0.09,9,71.57,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,12.69
11/1/2024,1.0866,1.0844,1.0902,1.0813,0.26,26,72.15,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,12.44
12/1/2024,1.0866,1.0873,1.0895,1.0846,0,0,72.94,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,12.7
13/1/2024,1.0866,1.0873,1.0895,1.0846,0,0,72.94,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,12.7
14/1/2024,1.0866,1.0873,1.0895,1.0846,0,0,72.94,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,12.7
15/1/2024,1.0885,1.0864,1.0902,1.0854,0.17,17,72.94,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,13.25
16/1/2024,1.0886,1.0896,1.0907,1.0866,0.01,1,72.63,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,13.84
17/1/2024,1.0951,1.0883,1.0993,1.0867,0.6,60,72.79,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,14.79
18/1/2024,1.1028,1.0957,1.1041,1.095,0.7,70,74.32,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,14.13
19/1/2024,1.103,1.103,1.1043,1.1004,0.02,2,73.69,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,13.3
20/1/2024,1.103,1.103,1.1043,1.1004,0.02,2,73.69,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,13.3
21/1/2024,1.103,1.103,1.1043,1.1004,0.02,2,73.69,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,13.3
22/1/2024,1.1043,1.1036,1.1064,1.1013,0.12,12,75.26,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,13.19
23/1/2024,1.1032,1.1046,1.1059,1.1022,-0.1,-10,74.72,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,12.55
24/1/2024,1.0976,1.1034,1.1055,1.0973,-0.51,-51,75.48,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,13.14
25/1/2024,1.1014,1.098,1.1028,1.0972,0.35,35,77.91,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,13.45
26/1/2024,1.098,1.1018,1.1029,1.0967,-0.31,-31,78.45,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,13.26
27/1/2024,1.098,1.1018,1.1029,1.0967,-0.31,-31,78.45,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,13.26
28/1/2024,1.098,1.1018,1.1029,1.0967,-0.31,-31,78.45,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,13.26
29/1/2024,1.0942,1.0978,1.0999,1.0931,-0.35,-35,77.25,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,13.6
30/1/2024,1.0941,1.0949,1.0963,1.0904,-0.01,-1,78.3,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,13.31
31/1/2024,1.0923,1.0944,1.0958,1.0899,-0.16,-16,76.28,77.6,115.3066,126.2462,0.839959862,0.007316131,0.83,3.9319,4.22,1.278677,14.35
1/2/2024,1.0925,1.0928,1.0953,1.0894,0.02,2,74.36,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,13.88
2/2/2024,1.0943,1.0929,1.0966,1.088,0.16,16,72.72,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,13.85
3/2/2024,1.0943,1.0929,1.0966,1.088,0.16,16,72.72,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,13.85
4/2/2024,1.0943,1.0929,1.0966,1.088,0.16,16,72.72,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,13.85
5/2/2024,1.0909,1.0943,1.0978,1.0902,-0.31,-31,73.21,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,13.67
6/2/2024,1.0954,1.0916,1.0988,1.0903,0.41,41,73.83,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,13.06
7/2/2024,1.1038,1.0957,1.105,1.0949,0.77,77,74.26,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,12.83
8/2/2024,1.1021,1.1042,1.105,1.1004,-0.15,-15,76.67,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,12.79
9/2/2024,1.1043,1.1031,1.1063,1.101,0.2,20,77.26,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,12.93
10/2/2024,1.1043,1.1031,1.1063,1.101,0.2,20,77.26,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,12.93
11/2/2024,1.1043,1.1031,1.1063,1.101,0.2,20,77.26,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,12.93
12/2/2024,1.1059,1.1049,1.1069,1.1027,0.14,14,77.34,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,13.93
13/2/2024,1.1166,1.106,1.1188,1.1049,0.97,97,78.28,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,15.85
14/2/2024,1.113,1.1171,1.118,1.1113,-0.32,-32,77.09,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,14.38
15/2/2024,1.1087,1.1134,1.1136,1.1059,-0.39,-39,78.47,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,14.01
16/2/2024,1.1093,1.1088,1.1111,1.1064,0.05,5,79.65,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,14.24
17/2/2024,1.1093,1.1088,1.1111,1.1064,0.05,5,79.65,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,14.24
18/2/2024,1.1093,1.1088,1.1111,1.1064,0.05,5,79.65,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,14.24
19/2/2024,1.1108,1.1099,1.1132,1.1092,0.14,14,79.65,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,14.71
20/2/2024,1.1127,1.1109,1.1151,1.1094,0.17,17,78.72,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,15.42
21/2/2024,1.111,1.1134,1.1145,1.1095,-0.15,-15,78.89,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,15.34
22/2/2024,1.1141,1.1116,1.1162,1.1082,0.28,28,79.64,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,14.54
23/2/2024,1.1166,1.1146,1.118,1.1137,0.22,22,77.6,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,13.75
24/2/2024,1.1166,1.1146,1.118,1.1137,0.22,22,77.6,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,13.75
25/2/2024,1.1166,1.1146,1.118,1.1137,0.22,22,77.6,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,13.75
26/2/2024,1.1159,1.1163,1.1179,1.1143,-0.06,-6,78.53,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,13.74
27/2/2024,1.1139,1.1164,1.1174,1.1141,-0.18,-18,79.8,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,13.43
28/2/2024,1.1124,1.1151,1.1161,1.1119,-0.13,-13,79.44,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,13.84
29/2/2024,1.1164,1.1128,1.1172,1.1115,0.36,36,79.22,76.8,115.8311,127.3455,0.839959862,0.007316131,0.828,4.123,3.84,1.168456,13.4
1/3/2024,1.1174,1.1168,1.1227,1.1159,0.09,9,80.9,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,13.11
2/3/2024,1.1174,1.1168,1.1227,1.1159,0.09,9,80.9,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,13.11
3/3/2024,1.1174,1.1168,1.1227,1.1159,0.09,9,80.9,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,13.11
4/3/2024,1.1227,1.1183,1.1251,1.116,0.47,47,79.67,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,13.49
5/3/2024,1.1219,1.1231,1.1266,1.1216,-0.07,-7,79.11,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,14.46
6/3/2024,1.1226,1.1224,1.1271,1.1215,0.06,6,80.08,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,14.5
7/3/2024,1.1237,1.124,1.1254,1.1206,0.1,10,79.81,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,14.44
8/3/2024,1.1282,1.1242,1.1292,1.1226,0.4,40,78.96,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,14.74
9/3/2024,1.1282,1.1242,1.1292,1.1226,0.4,40,78.96,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,14.74
10/3/2024,1.1282,1.1242,1.1292,1.1226,0.4,40,78.96,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,14.74
11/3/2024,1.124,1.1292,1.1293,1.1236,-0.37,-37,78.87,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,15.22
12/3/2024,1.122,1.1245,1.1254,1.1184,-0.18,-18,78.51,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,13.84
13/3/2024,1.1243,1.1223,1.1252,1.1214,0.2,20,80.67,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,13.75
14/3/2024,1.1269,1.1249,1.1282,1.1238,0.23,23,82.16,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,14.4
15/3/2024,1.1255,1.127,1.128,1.1243,-0.12,-12,81.94,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,14.41
16/3/2024,1.1255,1.127,1.128,1.1243,-0.12,-12,81.94,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,14.41
17/3/2024,1.1255,1.127,1.128,1.1243,-0.12,-12,81.94,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,14.41
18/3/2024,1.1298,1.1253,1.1311,1.1237,0.38,38,83.68,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,14.33
19/3/2024,1.1294,1.1299,1.1309,1.1245,-0.04,-4,84.39,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,13.82
20/3/2024,1.1337,1.1298,1.1352,1.1287,0.38,38,82.79,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,13.04
21/3/2024,1.1359,1.1342,1.1462,1.1309,0.19,19,81.99,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,12.92
22/3/2024,1.1311,1.1361,1.1383,1.1293,-0.42,-42,81.1,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,13.06
23/3/2024,1.1311,1.1361,1.1383,1.1293,-0.42,-42,81.1,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,13.06
24/3/2024,1.1311,1.1361,1.1383,1.1293,-0.42,-42,81.1,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,13.06
25/3/2024,1.136,1.1313,1.137,1.1295,0.43,43,82.41,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,13.19
26/3/2024,1.141,1.1367,1.1435,1.1355,0.44,44,82.41,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,13.24
27/3/2024,1.1421,1.1416,1.1455,1.1396,0.1,10,82.15,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,12.78
28/3/2024,1.138,1.1424,1.1442,1.1372,-0.36,-36,83.96,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,13.01
29/3/2024,1.1384,1.1378,1.1406,1.1364,0.04,4,83.96,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,13.01
30/3/2024,1.1384,1.1378,1.1406,1.1364,0.04,4,83.96,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,13.01
31/3/2024,1.1384,1.1378,1.1406,1.1364,0.04,4,83.96,81,117.9558,130.5809,0.839959862,0.007316131,0.639,4.033,3.75,1.044894,13.01
1/4/2024,1.1346,1.1391,1.1405,1.1343,-0.33,-33,84.54,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,13.65
2/4/2024,1.1417,1.135,1.1428,1.1344,0.63,63,85.95,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,14.61
3/4/2024,1.1423,1.1423,1.1442,1.1409,0.05,5,86.22,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,14.33
4/4/2024,1.1392,1.1426,1.1488,1.1385,-0.27,-27,87.37,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,16.35
5/4/2024,1.139,1.1395,1.1433,1.1355,-0.02,-2,87.69,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,16.03
6/4/2024,1.139,1.1395,1.1433,1.1355,-0.02,-2,87.69,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,16.03
7/4/2024,1.139,1.1395,1.1433,1.1355,-0.02,-2,87.69,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,16.03
8/4/2024,1.1453,1.1395,1.1466,1.1379,0.55,55,87.24,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,15.19
9/4/2024,1.1453,1.1458,1.147,1.144,0,0,86.04,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,14.98
10/4/2024,1.1443,1.1456,1.1488,1.1414,-0.09,-9,86.98,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,15.8
11/4/2024,1.1418,1.1448,1.1487,1.1399,-0.22,-22,85.79,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,14.91
12/4/2024,1.1377,1.1424,1.1433,1.1318,-0.36,-36,86.46,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,17.31
13/4/2024,1.1377,1.1424,1.1433,1.1318,-0.36,-36,86.46,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,17.31
